,^GSPC,DTB3
03/10/1989,354.709991,7.78
04/10/1989,356.940002,7.78
05/10/1989,356.970001,7.76
06/10/1989,358.779999,7.58
09/10/1989,359.799988,-999.99
10/10/1989,359.130005,7.63
11/10/1989,356.98999,7.7
12/10/1989,355.390015,7.7
13/10/1989,333.649994,7.61
16/10/1989,342.850006,7.44
17/10/1989,341.160004,7.43
18/10/1989,341.76001,7.5
19/10/1989,347.130005,7.57
20/10/1989,347.160004,7.55
23/10/1989,344.829987,7.57
24/10/1989,343.700012,7.5
25/10/1989,342.5,7.56
26/10/1989,337.929993,7.6
27/10/1989,335.059998,7.76
30/10/1989,335.070007,7.75
31/10/1989,340.359985,7.77
01/11/1989,341.200012,7.78
02/11/1989,338.480011,7.73
03/11/1989,337.619995,7.84
06/11/1989,332.609985,7.87
07/11/1989,334.809998,7.75
08/11/1989,338.149994,7.69
09/11/1989,336.570007,7.7
10/11/1989,339.100006,7.71
13/11/1989,339.549988,7.7
14/11/1989,337.98999,7.66
15/11/1989,340.540009,7.64
16/11/1989,340.579987,7.66
17/11/1989,341.609985,7.68
20/11/1989,339.350006,7.68
21/11/1989,339.589996,7.63
22/11/1989,341.910004,7.59
24/11/1989,343.970001,7.51
27/11/1989,345.609985,7.66
28/11/1989,345.769989,7.71
29/11/1989,343.600006,7.66
30/11/1989,345.98999,7.59
01/12/1989,350.630005,7.53
04/12/1989,351.410004,7.55
05/12/1989,349.579987,7.56
06/12/1989,348.549988,7.64
07/12/1989,347.589996,7.69
08/12/1989,348.690002,7.61
11/12/1989,348.559998,7.64
12/12/1989,351.730011,7.66
13/12/1989,352.75,7.69
14/12/1989,350.929993,7.62
15/12/1989,350.140015,7.62
18/12/1989,343.690002,7.6
19/12/1989,342.459991,7.67
20/12/1989,342.839996,7.57
21/12/1989,344.779999,7.56
22/12/1989,347.420013,7.59
26/12/1989,346.809998,7.76
27/12/1989,348.809998,7.73
28/12/1989,350.670013,7.68
29/12/1989,353.399994,7.55
02/01/1990,359.690002,7.58
03/01/1990,358.76001,7.63
04/01/1990,355.670013,7.59
05/01/1990,352.200012,7.54
08/01/1990,353.790009,7.54
09/01/1990,349.619995,7.55
10/01/1990,347.309998,7.5
11/01/1990,348.529999,7.55
12/01/1990,339.929993,7.5
15/01/1990,337,-999.99
16/01/1990,340.75,7.63
17/01/1990,337.399994,7.71
18/01/1990,338.190002,7.78
19/01/1990,339.149994,7.74
22/01/1990,330.380005,7.73
23/01/1990,331.609985,7.67
24/01/1990,330.26001,7.67
25/01/1990,326.079987,7.69
26/01/1990,325.799988,7.68
29/01/1990,325.200012,7.74
30/01/1990,322.980011,7.74
31/01/1990,329.079987,7.74
01/02/1990,328.790009,7.76
02/02/1990,330.920013,7.81
05/02/1990,331.850006,7.82
06/02/1990,329.660004,7.82
07/02/1990,333.75,7.81
08/02/1990,332.959991,7.81
09/02/1990,333.619995,7.76
12/02/1990,330.079987,7.73
13/02/1990,331.019989,7.58
14/02/1990,332.01001,7.61
15/02/1990,334.890015,7.71
16/02/1990,332.720001,7.69
20/02/1990,327.98999,7.8
21/02/1990,327.670013,7.75
22/02/1990,325.700012,7.73
23/02/1990,324.149994,7.68
26/02/1990,328.670013,7.71
27/02/1990,330.26001,7.73
28/02/1990,331.890015,7.77
01/03/1990,332.73999,7.81
02/03/1990,335.540009,7.76
05/03/1990,333.73999,7.82
06/03/1990,337.929993,7.9
07/03/1990,336.950012,7.91
08/03/1990,340.269989,7.91
09/03/1990,337.929993,7.99
12/03/1990,338.670013,7.99
13/03/1990,336,7.98
14/03/1990,336.869995,7.95
15/03/1990,338.070007,7.94
16/03/1990,341.910004,7.92
19/03/1990,343.529999,7.94
20/03/1990,341.570007,7.97
21/03/1990,339.73999,7.95
22/03/1990,335.690002,7.9
23/03/1990,337.220001,7.88
26/03/1990,337.630005,7.86
27/03/1990,341.5,7.9
28/03/1990,342,7.85
29/03/1990,340.790009,7.83
30/03/1990,339.940002,7.8
02/04/1990,338.700012,7.78
03/04/1990,343.640015,7.82
04/04/1990,341.089996,7.75
05/04/1990,340.730011,7.76
06/04/1990,340.079987,7.76
09/04/1990,341.369995,7.82
10/04/1990,342.070007,7.78
11/04/1990,341.920013,7.76
12/04/1990,344.339996,7.76
16/04/1990,344.73999,7.74
17/04/1990,344.679993,7.76
18/04/1990,340.720001,7.81
19/04/1990,338.089996,7.79
20/04/1990,335.119995,7.69
23/04/1990,331.049988,7.73
24/04/1990,330.359985,7.76
25/04/1990,332.029999,7.79
26/04/1990,332.920013,7.82
27/04/1990,329.109985,7.79
30/04/1990,330.799988,7.79
01/05/1990,332.25,7.92
02/05/1990,334.480011,7.9
03/05/1990,335.570007,7.88
04/05/1990,338.390015,7.76
07/05/1990,340.529999,7.82
08/05/1990,342.01001,7.79
09/05/1990,342.859985,7.75
10/05/1990,343.820007,7.71
11/05/1990,352,7.62
14/05/1990,354.75,7.63
15/05/1990,354.279999,7.65
16/05/1990,354,7.67
17/05/1990,354.470001,7.67
18/05/1990,354.640015,7.75
21/05/1990,358,7.75
22/05/1990,358.429993,7.73
23/05/1990,359.290009,7.65
24/05/1990,358.410004,7.69
25/05/1990,354.579987,7.75
29/05/1990,360.649994,7.75
30/05/1990,360.859985,7.76
31/05/1990,361.230011,7.75
01/06/1990,363.160004,7.68
04/06/1990,367.399994,7.7
05/06/1990,366.640015,7.7
06/06/1990,364.959991,7.7
07/06/1990,363.149994,7.7
08/06/1990,358.709991,7.7
11/06/1990,361.630005,7.73
12/06/1990,366.25,7.73
13/06/1990,364.899994,7.67
14/06/1990,362.899994,7.66
15/06/1990,362.910004,7.69
18/06/1990,356.880005,7.67
19/06/1990,358.470001,7.74
20/06/1990,359.100006,7.76
21/06/1990,360.470001,7.77
22/06/1990,355.429993,7.78
25/06/1990,352.309998,7.79
26/06/1990,352.059998,7.8
27/06/1990,355.140015,7.78
28/06/1990,357.630005,7.74
29/06/1990,358.019989,7.74
02/07/1990,359.540009,7.74
03/07/1990,360.160004,7.7
05/07/1990,355.679993,7.66
06/07/1990,358.420013,7.75
09/07/1990,359.519989,7.8
10/07/1990,356.48999,7.8
11/07/1990,361.230011,7.78
12/07/1990,365.440002,7.68
13/07/1990,367.309998,7.6
16/07/1990,368.950012,7.61
17/07/1990,367.519989,7.61
18/07/1990,364.220001,7.55
19/07/1990,365.320007,7.54
20/07/1990,361.609985,7.54
23/07/1990,355.309998,7.48
24/07/1990,355.790009,7.53
25/07/1990,357.089996,7.56
26/07/1990,355.910004,7.58
27/07/1990,353.440002,7.52
30/07/1990,355.549988,7.5
31/07/1990,356.149994,7.49
01/08/1990,355.519989,7.42
02/08/1990,351.480011,7.43
03/08/1990,344.859985,7.29
06/08/1990,334.429993,7.3
07/08/1990,334.829987,7.37
08/08/1990,338.350006,7.38
09/08/1990,339.940002,7.41
10/08/1990,335.519989,7.4
13/08/1990,338.839996,7.42
14/08/1990,339.390015,7.43
15/08/1990,340.059998,7.45
16/08/1990,332.390015,7.48
17/08/1990,327.829987,7.47
20/08/1990,328.51001,7.52
21/08/1990,321.859985,7.57
22/08/1990,316.549988,7.59
23/08/1990,307.059998,7.54
24/08/1990,311.51001,7.49
27/08/1990,321.440002,7.53
28/08/1990,321.339996,7.48
29/08/1990,324.190002,7.47
30/08/1990,318.709991,7.45
31/08/1990,322.559998,7.39
04/09/1990,323.089996,7.39
05/09/1990,324.390015,7.37
06/09/1990,320.459991,7.38
07/09/1990,323.399994,7.39
10/09/1990,321.630005,7.43
11/09/1990,321.040009,7.42
12/09/1990,322.540009,7.37
13/09/1990,318.649994,7.35
14/09/1990,316.829987,7.35
17/09/1990,317.769989,7.37
18/09/1990,318.600006,7.37
19/09/1990,316.600006,7.39
20/09/1990,311.480011,7.39
21/09/1990,311.320007,7.36
24/09/1990,304.589996,7.38
25/09/1990,308.26001,7.35
26/09/1990,305.059998,7.33
27/09/1990,300.970001,7.23
28/09/1990,306.049988,7.14
01/10/1990,314.940002,7.13
02/10/1990,315.209991,7.18
03/10/1990,311.399994,7.15
04/10/1990,312.690002,7.13
05/10/1990,311.5,7.04
08/10/1990,313.480011,-999.99
09/10/1990,305.100006,7.17
10/10/1990,300.390015,7.2
11/10/1990,295.459991,7.12
12/10/1990,300.029999,7.14
15/10/1990,303.230011,7.16
16/10/1990,298.920013,7.16
17/10/1990,298.76001,7.2
18/10/1990,305.73999,7.25
19/10/1990,312.480011,7.25
22/10/1990,314.76001,7.23
23/10/1990,312.359985,7.21
24/10/1990,312.600006,7.22
25/10/1990,310.170013,7.18
26/10/1990,304.709991,7.13
29/10/1990,301.880005,7.15
30/10/1990,304.059998,7.14
31/10/1990,304,7.11
01/11/1990,307.019989,7.05
02/11/1990,311.850006,7.08
05/11/1990,314.589996,7.08
06/11/1990,311.619995,7.08
07/11/1990,306.01001,7.09
08/11/1990,307.609985,7.09
09/11/1990,313.73999,7.05
12/11/1990,319.480011,-999.99
13/11/1990,317.670013,7.04
14/11/1990,320.399994,7.07
15/11/1990,317.019989,7.09
16/11/1990,317.119995,7.08
19/11/1990,319.339996,7.1
20/11/1990,315.309998,7.09
21/11/1990,316.029999,7.04
23/11/1990,315.100006,7.03
26/11/1990,316.51001,7.03
27/11/1990,318.100006,7.04
28/11/1990,317.950012,7.06
29/11/1990,316.420013,7.03
30/11/1990,322.220001,7.02
03/12/1990,324.100006,7.05
04/12/1990,326.350006,7.01
05/12/1990,329.920013,7
06/12/1990,329.070007,7
07/12/1990,327.75,6.89
10/12/1990,328.890015,6.86
11/12/1990,326.440002,6.84
12/12/1990,330.190002,6.79
13/12/1990,329.339996,6.83
14/12/1990,326.820007,6.85
17/12/1990,326.019989,6.81
18/12/1990,330.049988,6.73
19/12/1990,330.200012,6.62
20/12/1990,330.119995,6.55
21/12/1990,331.75,6.59
24/12/1990,329.899994,6.53
26/12/1990,330.850006,6.48
27/12/1990,328.290009,6.47
28/12/1990,328.720001,6.45
31/12/1990,330.220001,6.44
02/01/1991,326.450012,6.46
03/01/1991,321.910004,6.44
04/01/1991,321,6.53
07/01/1991,315.440002,6.51
08/01/1991,314.899994,6.44
09/01/1991,311.48999,6.25
10/01/1991,314.529999,6.21
11/01/1991,315.230011,6.16
14/01/1991,312.48999,6.05
15/01/1991,313.730011,6.05
16/01/1991,316.170013,6.04
17/01/1991,327.970001,6.12
18/01/1991,332.230011,6.07
21/01/1991,331.059998,-999.99
22/01/1991,328.309998,6.05
23/01/1991,330.209991,6.14
24/01/1991,334.779999,6.13
25/01/1991,336.070007,6.17
28/01/1991,336.029999,6.25
29/01/1991,335.839996,6.22
30/01/1991,340.910004,6.2
31/01/1991,343.929993,6.19
01/02/1991,343.049988,6
04/02/1991,348.339996,5.98
05/02/1991,351.26001,5.97
06/02/1991,358.070007,5.91
07/02/1991,356.519989,5.94
08/02/1991,359.350006,5.92
11/02/1991,368.579987,5.88
12/02/1991,365.5,5.85
13/02/1991,369.019989,5.86
14/02/1991,364.220001,5.85
15/02/1991,369.059998,5.91
19/02/1991,369.390015,5.96
20/02/1991,365.140015,5.94
21/02/1991,364.970001,5.92
22/02/1991,365.649994,5.95
25/02/1991,367.26001,5.99
26/02/1991,362.809998,6.04
27/02/1991,367.73999,6.03
28/02/1991,367.070007,6.04
01/03/1991,370.470001,6.09
04/03/1991,369.329987,6.06
05/03/1991,376.720001,6.05
06/03/1991,376.170013,6.08
07/03/1991,375.910004,6.07
08/03/1991,374.950012,5.97
11/03/1991,372.959991,5.89
12/03/1991,370.029999,5.86
13/03/1991,374.570007,5.83
14/03/1991,373.5,5.76
15/03/1991,373.589996,5.8
18/03/1991,372.109985,5.84
19/03/1991,366.589996,5.89
20/03/1991,367.920013,5.88
21/03/1991,366.579987,5.87
22/03/1991,367.480011,5.87
25/03/1991,369.829987,5.88
26/03/1991,376.299988,5.86
27/03/1991,375.350006,5.81
28/03/1991,375.220001,5.74
01/04/1991,371.299988,5.76
02/04/1991,379.5,5.77
03/04/1991,378.940002,5.77
04/04/1991,379.769989,5.74
05/04/1991,375.359985,5.71
08/04/1991,378.660004,5.65
09/04/1991,373.559998,5.61
10/04/1991,373.149994,5.61
11/04/1991,377.630005,5.57
12/04/1991,380.399994,5.51
15/04/1991,381.190002,5.59
16/04/1991,387.619995,5.61
17/04/1991,390.450012,5.56
18/04/1991,388.459991,5.66
19/04/1991,384.200012,5.75
22/04/1991,380.950012,5.69
23/04/1991,381.76001,5.71
24/04/1991,382.76001,5.66
25/04/1991,379.25,5.61
26/04/1991,379.019989,5.62
29/04/1991,373.660004,5.59
30/04/1991,375.339996,5.51
01/05/1991,380.290009,5.54
02/05/1991,380.519989,5.46
03/05/1991,380.799988,5.47
06/05/1991,380.079987,5.46
07/05/1991,377.320007,5.5
08/05/1991,378.51001,5.5
09/05/1991,383.25,5.48
10/05/1991,375.73999,5.48
13/05/1991,376.76001,5.47
14/05/1991,371.619995,5.49
15/05/1991,368.570007,5.45
16/05/1991,372.190002,5.4
17/05/1991,372.390015,5.4
20/05/1991,372.279999,5.45
21/05/1991,375.350006,5.5
22/05/1991,376.190002,5.46
23/05/1991,374.959991,5.4
24/05/1991,377.48999,5.4
28/05/1991,381.940002,5.4
29/05/1991,382.790009,5.45
30/05/1991,386.959991,5.45
31/05/1991,389.829987,5.53
03/06/1991,388.059998,5.6
04/06/1991,387.73999,5.57
05/06/1991,385.089996,5.59
06/06/1991,383.630005,5.56
07/06/1991,379.429993,5.56
10/06/1991,378.570007,5.58
11/06/1991,381.049988,5.57
12/06/1991,376.649994,5.56
13/06/1991,377.630005,5.58
14/06/1991,382.290009,5.59
17/06/1991,380.130005,5.59
18/06/1991,378.589996,5.62
19/06/1991,375.089996,5.57
20/06/1991,375.420013,5.56
21/06/1991,377.75,5.57
24/06/1991,370.940002,5.56
25/06/1991,370.649994,5.58
26/06/1991,371.589996,5.56
27/06/1991,374.399994,5.55
28/06/1991,371.160004,5.54
01/07/1991,377.920013,5.58
02/07/1991,377.470001,5.58
03/07/1991,373.329987,5.56
05/07/1991,374.079987,5.58
08/07/1991,377.940002,5.57
09/07/1991,376.109985,5.59
10/07/1991,375.73999,5.58
11/07/1991,376.970001,5.56
12/07/1991,380.25,5.55
15/07/1991,382.390015,5.57
16/07/1991,381.540009,5.59
17/07/1991,381.179993,5.61
18/07/1991,385.369995,5.59
19/07/1991,384.220001,5.58
22/07/1991,382.880005,5.57
23/07/1991,379.420013,5.59
24/07/1991,378.640015,5.58
25/07/1991,380.959991,5.58
26/07/1991,380.929993,5.58
29/07/1991,383.149994,5.57
30/07/1991,386.690002,5.56
31/07/1991,387.809998,5.53
01/08/1991,387.119995,5.55
02/08/1991,387.179993,5.46
05/08/1991,385.059998,5.5
06/08/1991,390.619995,5.41
07/08/1991,390.559998,5.38
08/08/1991,389.320007,5.37
09/08/1991,387.119995,5.32
12/08/1991,388.019989,5.31
13/08/1991,389.619995,5.29
14/08/1991,389.899994,5.29
15/08/1991,389.329987,5.3
16/08/1991,385.579987,5.26
19/08/1991,376.470001,5.11
20/08/1991,379.429993,5.11
21/08/1991,390.589996,5.28
22/08/1991,391.329987,5.31
23/08/1991,394.170013,5.39
26/08/1991,393.850006,5.41
27/08/1991,393.059998,5.38
28/08/1991,396.640015,5.3
29/08/1991,396.470001,5.27
30/08/1991,395.429993,5.33
03/09/1991,392.149994,5.34
04/09/1991,389.970001,5.33
05/09/1991,389.140015,5.32
06/09/1991,389.100006,5.29
09/09/1991,388.570007,5.28
10/09/1991,384.559998,5.24
11/09/1991,385.089996,5.26
12/09/1991,387.339996,5.22
13/09/1991,383.589996,5.16
16/09/1991,385.779999,5.18
17/09/1991,385.5,5.19
18/09/1991,386.940002,5.18
19/09/1991,387.559998,5.2
20/09/1991,387.920013,5.19
23/09/1991,385.920013,5.21
24/09/1991,387.709991,5.17
25/09/1991,386.880005,5.17
26/09/1991,386.48999,5.13
27/09/1991,385.899994,5.13
30/09/1991,387.859985,5.11
01/10/1991,389.200012,5.1
02/10/1991,388.26001,5.09
03/10/1991,384.470001,5.04
04/10/1991,381.25,5.02
07/10/1991,379.5,5.02
08/10/1991,380.670013,5.02
09/10/1991,376.799988,5.01
10/10/1991,380.549988,5.03
11/10/1991,381.450012,4.99
14/10/1991,386.470001,-999.99
15/10/1991,391.01001,4.96
16/10/1991,392.799988,4.97
17/10/1991,391.920013,5.03
18/10/1991,392.5,5.03
21/10/1991,390.019989,5.04
22/10/1991,387.829987,5.06
23/10/1991,387.940002,5.04
24/10/1991,385.070007,4.97
25/10/1991,384.200012,4.96
28/10/1991,389.519989,4.94
29/10/1991,391.480011,4.89
30/10/1991,392.959991,4.84
31/10/1991,392.450012,4.82
01/11/1991,391.320007,4.75
04/11/1991,390.279999,4.74
05/11/1991,388.709991,4.76
06/11/1991,389.970001,4.63
07/11/1991,393.720001,4.63
08/11/1991,392.890015,4.62
11/11/1991,393.119995,-999.99
12/11/1991,396.73999,4.62
13/11/1991,397.410004,4.63
14/11/1991,397.149994,4.63
15/11/1991,382.619995,4.59
18/11/1991,385.23999,4.58
19/11/1991,379.420013,4.53
20/11/1991,378.529999,4.49
21/11/1991,380.059998,4.43
22/11/1991,376.140015,4.42
25/11/1991,375.339996,4.43
26/11/1991,377.959991,4.4
27/11/1991,376.549988,4.39
29/11/1991,375.220001,4.35
02/12/1991,381.399994,4.38
03/12/1991,380.959991,4.36
04/12/1991,380.070007,4.31
05/12/1991,377.390015,4.31
06/12/1991,379.100006,4.24
09/12/1991,378.26001,4.15
10/12/1991,377.899994,4.2
11/12/1991,377.700012,4.15
12/12/1991,381.549988,4.15
13/12/1991,384.470001,4.15
16/12/1991,384.459991,4.14
17/12/1991,382.73999,4.11
18/12/1991,383.480011,4.12
19/12/1991,382.519989,4.04
20/12/1991,387.040009,3.74
23/12/1991,396.820007,3.76
24/12/1991,399.329987,3.81
26/12/1991,404.839996,3.82
27/12/1991,406.459991,3.86
30/12/1991,415.140015,3.87
31/12/1991,417.089996,3.88
02/01/1992,417.26001,3.86
03/01/1992,419.339996,3.85
06/01/1992,417.959991,3.81
07/01/1992,417.399994,3.75
08/01/1992,418.100006,3.72
09/01/1992,417.609985,3.77
10/01/1992,415.100006,3.82
13/01/1992,414.339996,3.81
14/01/1992,420.440002,3.82
15/01/1992,420.769989,3.84
16/01/1992,418.209991,3.79
17/01/1992,418.859985,3.79
20/01/1992,416.359985,-999.99
21/01/1992,412.640015,3.73
22/01/1992,418.130005,3.75
23/01/1992,414.959991,3.77
24/01/1992,415.480011,3.81
27/01/1992,414.98999,3.85
28/01/1992,414.959991,3.83
29/01/1992,410.339996,3.86
30/01/1992,411.619995,3.83
31/01/1992,408.779999,3.84
03/02/1992,409.529999,3.84
04/02/1992,413.850006,3.84
05/02/1992,413.839996,3.84
06/02/1992,413.820007,3.81
07/02/1992,411.089996,3.74
10/02/1992,413.769989,3.73
11/02/1992,413.76001,3.75
12/02/1992,417.130005,3.75
13/02/1992,413.690002,3.79
14/02/1992,412.480011,3.79
18/02/1992,407.380005,3.81
19/02/1992,408.26001,3.85
20/02/1992,413.899994,3.88
21/02/1992,411.429993,3.93
24/02/1992,412.269989,3.93
25/02/1992,410.450012,3.96
26/02/1992,415.350006,3.94
27/02/1992,413.859985,3.93
28/02/1992,412.700012,3.93
02/03/1992,412.450012,4.03
03/03/1992,412.850006,4.04
04/03/1992,409.329987,4.03
05/03/1992,406.51001,4.04
06/03/1992,404.440002,4.04
09/03/1992,405.209991,4.01
10/03/1992,406.890015,4.01
11/03/1992,404.029999,4.01
12/03/1992,403.890015,4.02
13/03/1992,405.839996,4.06
16/03/1992,406.390015,4.06
17/03/1992,409.579987,4.06
18/03/1992,409.149994,4.05
19/03/1992,409.799988,4.05
20/03/1992,411.299988,4.06
23/03/1992,409.910004,4.08
24/03/1992,408.880005,4.05
25/03/1992,407.519989,4.01
26/03/1992,407.859985,4.01
27/03/1992,403.5,4.01
30/03/1992,403,4.01
31/03/1992,403.690002,4.05
01/04/1992,404.230011,4.01
02/04/1992,400.5,4.02
03/04/1992,401.549988,3.96
06/04/1992,405.589996,3.96
07/04/1992,398.059998,3.87
08/04/1992,394.5,3.87
09/04/1992,400.640015,3.66
10/04/1992,404.290009,3.65
13/04/1992,406.079987,3.62
14/04/1992,412.390015,3.62
15/04/1992,416.279999,3.62
16/04/1992,416.040009,3.65
20/04/1992,410.179993,3.69
21/04/1992,410.26001,3.68
22/04/1992,409.809998,3.68
23/04/1992,411.600006,3.67
24/04/1992,409.019989,3.67
27/04/1992,408.450012,3.71
28/04/1992,409.109985,3.71
29/04/1992,412.019989,3.71
30/04/1992,414.950012,3.7
01/05/1992,412.529999,3.63
04/05/1992,416.910004,3.64
05/05/1992,416.839996,3.64
06/05/1992,416.790009,3.62
07/05/1992,415.850006,3.62
08/05/1992,416.049988,3.63
11/05/1992,418.48999,3.64
12/05/1992,416.290009,3.62
13/05/1992,416.450012,3.59
14/05/1992,413.140015,3.57
15/05/1992,410.089996,3.58
18/05/1992,412.809998,3.6
19/05/1992,416.369995,3.54
20/05/1992,415.390015,3.57
21/05/1992,412.600006,3.67
22/05/1992,414.019989,3.68
26/05/1992,411.410004,3.74
27/05/1992,412.170013,3.7
28/05/1992,416.73999,3.68
29/05/1992,415.350006,3.7
01/06/1992,417.299988,3.75
02/06/1992,413.5,3.74
03/06/1992,414.589996,3.71
04/06/1992,413.26001,3.69
05/06/1992,413.480011,3.68
08/06/1992,413.359985,3.68
09/06/1992,410.059998,3.68
10/06/1992,407.25,3.68
11/06/1992,409.049988,3.66
12/06/1992,409.76001,3.66
15/06/1992,410.290009,3.65
16/06/1992,408.320007,3.64
17/06/1992,402.26001,3.62
18/06/1992,400.959991,3.61
19/06/1992,403.670013,3.65
22/06/1992,403.399994,3.64
23/06/1992,404.040009,3.68
24/06/1992,403.839996,3.64
25/06/1992,403.119995,3.62
26/06/1992,403.450012,3.62
29/06/1992,408.940002,3.57
30/06/1992,408.140015,3.57
01/07/1992,412.880005,3.55
02/07/1992,411.769989,3.24
06/07/1992,413.839996,3.22
07/07/1992,409.160004,3.21
08/07/1992,410.279999,3.22
09/07/1992,414.230011,3.21
10/07/1992,414.619995,3.22
13/07/1992,414.869995,3.21
14/07/1992,417.679993,3.21
15/07/1992,417.100006,3.18
16/07/1992,417.540009,3.17
17/07/1992,415.619995,3.16
20/07/1992,413.75,3.18
21/07/1992,413.76001,3.19
22/07/1992,410.929993,3.17
23/07/1992,412.079987,3.16
24/07/1992,411.600006,3.16
